baseline,scenario,seed,verdict,favorable,throughput_change_pct,system_time_improvement_pct,completed_a,completed_b,report_json,summary_csv,incomplete_a_csv,incomplete_b_csv
"mopc_60","demanda_alta","157300","improvement",true,50.032786885245905,8.752703786056783,1525,2288,"data/runs/mopc_60/demanda_alta/seed_157300/ab_report.json","data/runs/mopc_60/demanda_alta/seed_157300/ab_summary.csv","data/runs/mopc_60/demanda_alta/seed_157300/incomplete_trips_A.csv","data/runs/mopc_60/demanda_alta/seed_157300/incomplete_trips_B.csv"
"mopc_60","demanda_alta","214181","misleading_improvement",false,-50.51319648093842,2.0207800701587493,1364,675,"data/runs/mopc_60/demanda_alta/seed_214181/ab_report.json","data/runs/mopc_60/demanda_alta/seed_214181/ab_summary.csv","data/runs/mopc_60/demanda_alta/seed_214181/incomplete_trips_A.csv","data/runs/mopc_60/demanda_alta/seed_214181/incomplete_trips_B.csv"
"mopc_60","demanda_alta","281772","improvement",true,74.59854014598541,10.092646466454818,1370,2392,"data/runs/mopc_60/demanda_alta/seed_281772/ab_report.json","data/runs/mopc_60/demanda_alta/seed_281772/ab_summary.csv","data/runs/mopc_60/demanda_alta/seed_281772/incomplete_trips_A.csv","data/runs/mopc_60/demanda_alta/seed_281772/incomplete_trips_B.csv"
"mopc_60","demanda_alta","372292","misleading_regression",true,146.48936170212764,13.57455312845024,940,2317,"data/runs/mopc_60/demanda_alta/seed_372292/ab_report.json","data/runs/mopc_60/demanda_alta/seed_372292/ab_summary.csv","data/runs/mopc_60/demanda_alta/seed_372292/incomplete_trips_A.csv","data/runs/mopc_60/demanda_alta/seed_372292/incomplete_trips_B.csv"
"mopc_60","demanda_alta","400290","regression",false,-5.337519623233909,-15.299217854994108,1911,1809,"data/runs/mopc_60/demanda_alta/seed_400290/ab_report.json","data/runs/mopc_60/demanda_alta/seed_400290/ab_summary.csv","data/runs/mopc_60/demanda_alta/seed_400290/incomplete_trips_A.csv","data/runs/mopc_60/demanda_alta/seed_400290/incomplete_trips_B.csv"
"mopc_60","demanda_alta","423459","regression",false,-5.908750934928945,-12.5669185352871,1337,1258,"data/runs/mopc_60/demanda_alta/seed_423459/ab_report.json","data/runs/mopc_60/demanda_alta/seed_423459/ab_summary.csv","data/runs/mopc_60/demanda_alta/seed_423459/incomplete_trips_A.csv","data/runs/mopc_60/demanda_alta/seed_423459/incomplete_trips_B.csv"
"mopc_60","demanda_alta","449463","improvement",true,23.387096774193548,1.7032136257090058,1860,2295,"data/runs/mopc_60/demanda_alta/seed_449463/ab_report.json","data/runs/mopc_60/demanda_alta/seed_449463/ab_summary.csv","data/runs/mopc_60/demanda_alta/seed_449463/incomplete_trips_A.csv","data/runs/mopc_60/demanda_alta/seed_449463/incomplete_trips_B.csv"
"mopc_60","demanda_alta","843099","misleading_improvement",false,-56.478578892372,-24.215395328016978,1914,833,"data/runs/mopc_60/demanda_alta/seed_843099/ab_report.json","data/runs/mopc_60/demanda_alta/seed_843099/ab_summary.csv","data/runs/mopc_60/demanda_alta/seed_843099/incomplete_trips_A.csv","data/runs/mopc_60/demanda_alta/seed_843099/incomplete_trips_B.csv"
"mopc_60","demanda_alta","950893","misleading_regression",true,128.4023668639053,18.396241867535004,1014,2316,"data/runs/mopc_60/demanda_alta/seed_950893/ab_report.json","data/runs/mopc_60/demanda_alta/seed_950893/ab_summary.csv","data/runs/mopc_60/demanda_alta/seed_950893/incomplete_trips_A.csv","data/runs/mopc_60/demanda_alta/seed_950893/incomplete_trips_B.csv"
"mopc_60","demanda_alta","974616","misleading_improvement",false,-64.50939457202504,-14.760490159673227,1916,680,"data/runs/mopc_60/demanda_alta/seed_974616/ab_report.json","data/runs/mopc_60/demanda_alta/seed_974616/ab_summary.csv","data/runs/mopc_60/demanda_alta/seed_974616/incomplete_trips_A.csv","data/runs/mopc_60/demanda_alta/seed_974616/incomplete_trips_B.csv"
"mopc_60","demanda_baja","157300","improvement",true,8.763388510223953,14.861951005982393,1027,1117,"data/runs/mopc_60/demanda_baja/seed_157300/ab_report.json","data/runs/mopc_60/demanda_baja/seed_157300/ab_summary.csv","data/runs/mopc_60/demanda_baja/seed_157300/incomplete_trips_A.csv","data/runs/mopc_60/demanda_baja/seed_157300/incomplete_trips_B.csv"
"mopc_60","demanda_baja","214181","improvement",true,3.7389100126742716,42.39709959479633,1578,1637,"data/runs/mopc_60/demanda_baja/seed_214181/ab_report.json","data/runs/mopc_60/demanda_baja/seed_214181/ab_summary.csv","data/runs/mopc_60/demanda_baja/seed_214181/incomplete_trips_A.csv","data/runs/mopc_60/demanda_baja/seed_214181/incomplete_trips_B.csv"
"mopc_60","demanda_baja","281772","improvement",true,4.094689699296225,44.17336394948335,1563,1627,"data/runs/mopc_60/demanda_baja/seed_281772/ab_report.json","data/runs/mopc_60/demanda_baja/seed_281772/ab_summary.csv","data/runs/mopc_60/demanda_baja/seed_281772/incomplete_trips_A.csv","data/runs/mopc_60/demanda_baja/seed_281772/incomplete_trips_B.csv"
"mopc_60","demanda_baja","372292","misleading_improvement",false,-56.796426292278234,-2.5028420881678906,1567,677,"data/runs/mopc_60/demanda_baja/seed_372292/ab_report.json","data/runs/mopc_60/demanda_baja/seed_372292/ab_summary.csv","data/runs/mopc_60/demanda_baja/seed_372292/incomplete_trips_A.csv","data/runs/mopc_60/demanda_baja/seed_372292/incomplete_trips_B.csv"
"mopc_60","demanda_baja","400290","improvement",true,6.761107533805538,43.35283109274846,1553,1658,"data/runs/mopc_60/demanda_baja/seed_400290/ab_report.json","data/runs/mopc_60/demanda_baja/seed_400290/ab_summary.csv","data/runs/mopc_60/demanda_baja/seed_400290/incomplete_trips_A.csv","data/runs/mopc_60/demanda_baja/seed_400290/incomplete_trips_B.csv"
"mopc_60","demanda_baja","423459","improvement",true,6.675143038779402,42.891070297656746,1573,1678,"data/runs/mopc_60/demanda_baja/seed_423459/ab_report.json","data/runs/mopc_60/demanda_baja/seed_423459/ab_summary.csv","data/runs/mopc_60/demanda_baja/seed_423459/incomplete_trips_A.csv","data/runs/mopc_60/demanda_baja/seed_423459/incomplete_trips_B.csv"
"mopc_60","demanda_baja","449463","improvement",true,4.891994917407878,43.1877050595752,1574,1651,"data/runs/mopc_60/demanda_baja/seed_449463/ab_report.json","data/runs/mopc_60/demanda_baja/seed_449463/ab_summary.csv","data/runs/mopc_60/demanda_baja/seed_449463/incomplete_trips_A.csv","data/runs/mopc_60/demanda_baja/seed_449463/incomplete_trips_B.csv"
"mopc_60","demanda_baja","843099","improvement",true,6.962025316455696,42.76765217068025,1580,1690,"data/runs/mopc_60/demanda_baja/seed_843099/ab_report.json","data/runs/mopc_60/demanda_baja/seed_843099/ab_summary.csv","data/runs/mopc_60/demanda_baja/seed_843099/incomplete_trips_A.csv","data/runs/mopc_60/demanda_baja/seed_843099/incomplete_trips_B.csv"
"mopc_60","demanda_baja","950893","improvement",true,2.993630573248408,39.79976961330623,1570,1617,"data/runs/mopc_60/demanda_baja/seed_950893/ab_report.json","data/runs/mopc_60/demanda_baja/seed_950893/ab_summary.csv","data/runs/mopc_60/demanda_baja/seed_950893/incomplete_trips_A.csv","data/runs/mopc_60/demanda_baja/seed_950893/incomplete_trips_B.csv"
"mopc_60","demanda_baja","974616","improvement",true,6.054811982154239,43.02443323520036,1569,1664,"data/runs/mopc_60/demanda_baja/seed_974616/ab_report.json","data/runs/mopc_60/demanda_baja/seed_974616/ab_summary.csv","data/runs/mopc_60/demanda_baja/seed_974616/incomplete_trips_A.csv","data/runs/mopc_60/demanda_baja/seed_974616/incomplete_trips_B.csv"
"mopc_60","demanda_media","157300","improvement",true,63.643013899049016,21.45079531550428,1367,2237,"data/runs/mopc_60/demanda_media/seed_157300/ab_report.json","data/runs/mopc_60/demanda_media/seed_157300/ab_summary.csv","data/runs/mopc_60/demanda_media/seed_157300/incomplete_trips_A.csv","data/runs/mopc_60/demanda_media/seed_157300/incomplete_trips_B.csv"
"mopc_60","demanda_media","214181","improvement",true,54.47032306536439,23.49152445227758,1331,2056,"data/runs/mopc_60/demanda_media/seed_214181/ab_report.json","data/runs/mopc_60/demanda_media/seed_214181/ab_summary.csv","data/runs/mopc_60/demanda_media/seed_214181/incomplete_trips_A.csv","data/runs/mopc_60/demanda_media/seed_214181/incomplete_trips_B.csv"
"mopc_60","demanda_media","281772","improvement",true,24.606192286800653,10.674717007059794,1841,2294,"data/runs/mopc_60/demanda_media/seed_281772/ab_report.json","data/runs/mopc_60/demanda_media/seed_281772/ab_summary.csv","data/runs/mopc_60/demanda_media/seed_281772/incomplete_trips_A.csv","data/runs/mopc_60/demanda_media/seed_281772/incomplete_trips_B.csv"
"mopc_60","demanda_media","372292","misleading_improvement",false,-67.23851687880465,-20.793653492959663,1807,592,"data/runs/mopc_60/demanda_media/seed_372292/ab_report.json","data/runs/mopc_60/demanda_media/seed_372292/ab_summary.csv","data/runs/mopc_60/demanda_media/seed_372292/incomplete_trips_A.csv","data/runs/mopc_60/demanda_media/seed_372292/incomplete_trips_B.csv"
"mopc_60","demanda_media","400290","improvement",true,59.896219421793916,21.571941537857324,1349,2157,"data/runs/mopc_60/demanda_media/seed_400290/ab_report.json","data/runs/mopc_60/demanda_media/seed_400290/ab_summary.csv","data/runs/mopc_60/demanda_media/seed_400290/incomplete_trips_A.csv","data/runs/mopc_60/demanda_media/seed_400290/incomplete_trips_B.csv"
"mopc_60","demanda_media","423459","improvement",true,27.572706935123044,20.08581367764944,1788,2281,"data/runs/mopc_60/demanda_media/seed_423459/ab_report.json","data/runs/mopc_60/demanda_media/seed_423459/ab_summary.csv","data/runs/mopc_60/demanda_media/seed_423459/incomplete_trips_A.csv","data/runs/mopc_60/demanda_media/seed_423459/incomplete_trips_B.csv"
"mopc_60","demanda_media","449463","misleading_regression",true,197.17362045760433,23.780402179407965,743,2208,"data/runs/mopc_60/demanda_media/seed_449463/ab_report.json","data/runs/mopc_60/demanda_media/seed_449463/ab_summary.csv","data/runs/mopc_60/demanda_media/seed_449463/incomplete_trips_A.csv","data/runs/mopc_60/demanda_media/seed_449463/incomplete_trips_B.csv"
"mopc_60","demanda_media","843099","improvement",true,49.11742133537989,15.525874002297293,1303,1943,"data/runs/mopc_60/demanda_media/seed_843099/ab_report.json","data/runs/mopc_60/demanda_media/seed_843099/ab_summary.csv","data/runs/mopc_60/demanda_media/seed_843099/incomplete_trips_A.csv","data/runs/mopc_60/demanda_media/seed_843099/incomplete_trips_B.csv"
"mopc_60","demanda_media","950893","misleading_regression",true,435.2668213457076,30.775133194347926,431,2307,"data/runs/mopc_60/demanda_media/seed_950893/ab_report.json","data/runs/mopc_60/demanda_media/seed_950893/ab_summary.csv","data/runs/mopc_60/demanda_media/seed_950893/incomplete_trips_A.csv","data/runs/mopc_60/demanda_media/seed_950893/incomplete_trips_B.csv"
"mopc_60","demanda_media","974616","improvement",true,22.41095890410959,7.241486667283727,1825,2234,"data/runs/mopc_60/demanda_media/seed_974616/ab_report.json","data/runs/mopc_60/demanda_media/seed_974616/ab_summary.csv","data/runs/mopc_60/demanda_media/seed_974616/incomplete_trips_A.csv","data/runs/mopc_60/demanda_media/seed_974616/incomplete_trips_B.csv"
"mopc_60","demanda_saturada","157300","misleading_regression",true,184.7953216374269,9.303999406396082,855,2435,"data/runs/mopc_60/demanda_saturada/seed_157300/ab_report.json","data/runs/mopc_60/demanda_saturada/seed_157300/ab_summary.csv","data/runs/mopc_60/demanda_saturada/seed_157300/incomplete_trips_A.csv","data/runs/mopc_60/demanda_saturada/seed_157300/incomplete_trips_B.csv"
"mopc_60","demanda_saturada","214181","improvement",true,28.465215082315453,6.60869698104269,1883,2419,"data/runs/mopc_60/demanda_saturada/seed_214181/ab_report.json","data/runs/mopc_60/demanda_saturada/seed_214181/ab_summary.csv","data/runs/mopc_60/demanda_saturada/seed_214181/incomplete_trips_A.csv","data/runs/mopc_60/demanda_saturada/seed_214181/incomplete_trips_B.csv"
"mopc_60","demanda_saturada","281772","regression",false,5.3,-7.308536370480721,2000,2106,"data/runs/mopc_60/demanda_saturada/seed_281772/ab_report.json","data/runs/mopc_60/demanda_saturada/seed_281772/ab_summary.csv","data/runs/mopc_60/demanda_saturada/seed_281772/incomplete_trips_A.csv","data/runs/mopc_60/demanda_saturada/seed_281772/incomplete_trips_B.csv"
"mopc_60","demanda_saturada","372292","misleading_regression",true,71.03658536585365,-5.053951432158288,656,1122,"data/runs/mopc_60/demanda_saturada/seed_372292/ab_report.json","data/runs/mopc_60/demanda_saturada/seed_372292/ab_summary.csv","data/runs/mopc_60/demanda_saturada/seed_372292/incomplete_trips_A.csv","data/runs/mopc_60/demanda_saturada/seed_372292/incomplete_trips_B.csv"
"mopc_60","demanda_saturada","400290","misleading_improvement",false,-45.59730790802019,-4.783211304950435,1783,970,"data/runs/mopc_60/demanda_saturada/seed_400290/ab_report.json","data/runs/mopc_60/demanda_saturada/seed_400290/ab_summary.csv","data/runs/mopc_60/demanda_saturada/seed_400290/incomplete_trips_A.csv","data/runs/mopc_60/demanda_saturada/seed_400290/incomplete_trips_B.csv"
"mopc_60","demanda_saturada","423459","misleading_regression",true,197.7245508982036,19.082859962130303,835,2486,"data/runs/mopc_60/demanda_saturada/seed_423459/ab_report.json","data/runs/mopc_60/demanda_saturada/seed_423459/ab_summary.csv","data/runs/mopc_60/demanda_saturada/seed_423459/incomplete_trips_A.csv","data/runs/mopc_60/demanda_saturada/seed_423459/incomplete_trips_B.csv"
"mopc_60","demanda_saturada","449463","misleading_regression",true,208.86889460154242,32.06620046094635,778,2403,"data/runs/mopc_60/demanda_saturada/seed_449463/ab_report.json","data/runs/mopc_60/demanda_saturada/seed_449463/ab_summary.csv","data/runs/mopc_60/demanda_saturada/seed_449463/incomplete_trips_A.csv","data/runs/mopc_60/demanda_saturada/seed_449463/incomplete_trips_B.csv"
"mopc_60","demanda_saturada","843099","improvement",true,26.957383548067394,-0.6404472658138112,2018,2562,"data/runs/mopc_60/demanda_saturada/seed_843099/ab_report.json","data/runs/mopc_60/demanda_saturada/seed_843099/ab_summary.csv","data/runs/mopc_60/demanda_saturada/seed_843099/incomplete_trips_A.csv","data/runs/mopc_60/demanda_saturada/seed_843099/incomplete_trips_B.csv"
"mopc_60","demanda_saturada","950893","misleading_regression",true,59.76047904191617,9.242269555123562,835,1334,"data/runs/mopc_60/demanda_saturada/seed_950893/ab_report.json","data/runs/mopc_60/demanda_saturada/seed_950893/ab_summary.csv","data/runs/mopc_60/demanda_saturada/seed_950893/incomplete_trips_A.csv","data/runs/mopc_60/demanda_saturada/seed_950893/incomplete_trips_B.csv"
"mopc_60","demanda_saturada","974616","improvement",true,32.82691264243082,5.418576409292123,1843,2448,"data/runs/mopc_60/demanda_saturada/seed_974616/ab_report.json","data/runs/mopc_60/demanda_saturada/seed_974616/ab_summary.csv","data/runs/mopc_60/demanda_saturada/seed_974616/incomplete_trips_A.csv","data/runs/mopc_60/demanda_saturada/seed_974616/incomplete_trips_B.csv"
"mopc_60","hora_pico","157300","improvement",true,85.70227081581162,18.87943575721108,1189,2208,"data/runs/mopc_60/hora_pico/seed_157300/ab_report.json","data/runs/mopc_60/hora_pico/seed_157300/ab_summary.csv","data/runs/mopc_60/hora_pico/seed_157300/incomplete_trips_A.csv","data/runs/mopc_60/hora_pico/seed_157300/incomplete_trips_B.csv"
"mopc_60","hora_pico","214181","misleading_improvement",false,-17.05685618729097,-10.832004825714163,1794,1488,"data/runs/mopc_60/hora_pico/seed_214181/ab_report.json","data/runs/mopc_60/hora_pico/seed_214181/ab_summary.csv","data/runs/mopc_60/hora_pico/seed_214181/incomplete_trips_A.csv","data/runs/mopc_60/hora_pico/seed_214181/incomplete_trips_B.csv"
"mopc_60","hora_pico","281772","misleading_improvement",false,-33.356070941336974,-24.998220401319276,1466,977,"data/runs/mopc_60/hora_pico/seed_281772/ab_report.json","data/runs/mopc_60/hora_pico/seed_281772/ab_summary.csv","data/runs/mopc_60/hora_pico/seed_281772/incomplete_trips_A.csv","data/runs/mopc_60/hora_pico/seed_281772/incomplete_trips_B.csv"
"mopc_60","hora_pico","372292","improvement",true,22.47065399664617,0.06760663612507228,1789,2191,"data/runs/mopc_60/hora_pico/seed_372292/ab_report.json","data/runs/mopc_60/hora_pico/seed_372292/ab_summary.csv","data/runs/mopc_60/hora_pico/seed_372292/incomplete_trips_A.csv","data/runs/mopc_60/hora_pico/seed_372292/incomplete_trips_B.csv"
"mopc_60","hora_pico","400290","improvement",true,22.909698996655518,2.7360318608409906,1794,2205,"data/runs/mopc_60/hora_pico/seed_400290/ab_report.json","data/runs/mopc_60/hora_pico/seed_400290/ab_summary.csv","data/runs/mopc_60/hora_pico/seed_400290/incomplete_trips_A.csv","data/runs/mopc_60/hora_pico/seed_400290/incomplete_trips_B.csv"
"mopc_60","hora_pico","423459","improvement",true,28.471818710052293,6.473509372563642,1721,2211,"data/runs/mopc_60/hora_pico/seed_423459/ab_report.json","data/runs/mopc_60/hora_pico/seed_423459/ab_summary.csv","data/runs/mopc_60/hora_pico/seed_423459/incomplete_trips_A.csv","data/runs/mopc_60/hora_pico/seed_423459/incomplete_trips_B.csv"
"mopc_60","hora_pico","449463","improvement",true,39.07672301690507,8.751744249199943,1538,2139,"data/runs/mopc_60/hora_pico/seed_449463/ab_report.json","data/runs/mopc_60/hora_pico/seed_449463/ab_summary.csv","data/runs/mopc_60/hora_pico/seed_449463/incomplete_trips_A.csv","data/runs/mopc_60/hora_pico/seed_449463/incomplete_trips_B.csv"
"mopc_60","hora_pico","843099","improvement",true,-1.7495395948434622,3.2730357893425905,1086,1067,"data/runs/mopc_60/hora_pico/seed_843099/ab_report.json","data/runs/mopc_60/hora_pico/seed_843099/ab_summary.csv","data/runs/mopc_60/hora_pico/seed_843099/incomplete_trips_A.csv","data/runs/mopc_60/hora_pico/seed_843099/incomplete_trips_B.csv"
"mopc_60","hora_pico","950893","improvement",true,93.40866290018832,9.503924494032175,1062,2054,"data/runs/mopc_60/hora_pico/seed_950893/ab_report.json","data/runs/mopc_60/hora_pico/seed_950893/ab_summary.csv","data/runs/mopc_60/hora_pico/seed_950893/incomplete_trips_A.csv","data/runs/mopc_60/hora_pico/seed_950893/incomplete_trips_B.csv"
"mopc_60","hora_pico","974616","misleading_improvement",false,-50.05800464037124,-10.828047797596103,1724,861,"data/runs/mopc_60/hora_pico/seed_974616/ab_report.json","data/runs/mopc_60/hora_pico/seed_974616/ab_summary.csv","data/runs/mopc_60/hora_pico/seed_974616/incomplete_trips_A.csv","data/runs/mopc_60/hora_pico/seed_974616/incomplete_trips_B.csv"
"netconvert_90","corredor","157300","improvement",true,18.256772673733803,24.088943054460294,849,1004,"data/runs/netconvert_90/corredor/seed_157300/ab_report.json","data/runs/netconvert_90/corredor/seed_157300/ab_summary.csv","data/runs/netconvert_90/corredor/seed_157300/incomplete_trips_A.csv","data/runs/netconvert_90/corredor/seed_157300/incomplete_trips_B.csv"
"netconvert_90","corredor","214181","improvement",true,137.90697674418604,60.869539484976,430,1023,"data/runs/netconvert_90/corredor/seed_214181/ab_report.json","data/runs/netconvert_90/corredor/seed_214181/ab_summary.csv","data/runs/netconvert_90/corredor/seed_214181/incomplete_trips_A.csv","data/runs/netconvert_90/corredor/seed_214181/incomplete_trips_B.csv"
"netconvert_90","corredor","281772","improvement",true,171.50537634408602,56.36078442406167,372,1010,"data/runs/netconvert_90/corredor/seed_281772/ab_report.json","data/runs/netconvert_90/corredor/seed_281772/ab_summary.csv","data/runs/netconvert_90/corredor/seed_281772/incomplete_trips_A.csv","data/runs/netconvert_90/corredor/seed_281772/incomplete_trips_B.csv"
"netconvert_90","corredor","372292","improvement",true,16.97674418604651,24.50049667416917,860,1006,"data/runs/netconvert_90/corredor/seed_372292/ab_report.json","data/runs/netconvert_90/corredor/seed_372292/ab_summary.csv","data/runs/netconvert_90/corredor/seed_372292/incomplete_trips_A.csv","data/runs/netconvert_90/corredor/seed_372292/incomplete_trips_B.csv"
"netconvert_90","corredor","400290","improvement",true,18.319719953325556,25.737547892720308,857,1014,"data/runs/netconvert_90/corredor/seed_400290/ab_report.json","data/runs/netconvert_90/corredor/seed_400290/ab_summary.csv","data/runs/netconvert_90/corredor/seed_400290/incomplete_trips_A.csv","data/runs/netconvert_90/corredor/seed_400290/incomplete_trips_B.csv"
"netconvert_90","corredor","423459","improvement",true,240.58441558441558,62.021828908554575,308,1049,"data/runs/netconvert_90/corredor/seed_423459/ab_report.json","data/runs/netconvert_90/corredor/seed_423459/ab_summary.csv","data/runs/netconvert_90/corredor/seed_423459/incomplete_trips_A.csv","data/runs/netconvert_90/corredor/seed_423459/incomplete_trips_B.csv"
"netconvert_90","corredor","449463","improvement",true,157.98969072164948,57.58047803500769,388,1001,"data/runs/netconvert_90/corredor/seed_449463/ab_report.json","data/runs/netconvert_90/corredor/seed_449463/ab_summary.csv","data/runs/netconvert_90/corredor/seed_449463/incomplete_trips_A.csv","data/runs/netconvert_90/corredor/seed_449463/incomplete_trips_B.csv"
"netconvert_90","corredor","843099","improvement",true,161.24031007751938,60.99113750110309,387,1011,"data/runs/netconvert_90/corredor/seed_843099/ab_report.json","data/runs/netconvert_90/corredor/seed_843099/ab_summary.csv","data/runs/netconvert_90/corredor/seed_843099/incomplete_trips_A.csv","data/runs/netconvert_90/corredor/seed_843099/incomplete_trips_B.csv"
"netconvert_90","corredor","950893","improvement",true,163.80697050938338,57.91129654108834,373,984,"data/runs/netconvert_90/corredor/seed_950893/ab_report.json","data/runs/netconvert_90/corredor/seed_950893/ab_summary.csv","data/runs/netconvert_90/corredor/seed_950893/incomplete_trips_A.csv","data/runs/netconvert_90/corredor/seed_950893/incomplete_trips_B.csv"
"netconvert_90","corredor","974616","improvement",true,237.0967741935484,60.07941149312075,310,1045,"data/runs/netconvert_90/corredor/seed_974616/ab_report.json","data/runs/netconvert_90/corredor/seed_974616/ab_summary.csv","data/runs/netconvert_90/corredor/seed_974616/incomplete_trips_A.csv","data/runs/netconvert_90/corredor/seed_974616/incomplete_trips_B.csv"
"netconvert_90","demanda_alta","157300","misleading_regression",true,101.94174757281553,1.3443124299837275,1133,2288,"data/runs/netconvert_90/demanda_alta/seed_157300/ab_report.json","data/runs/netconvert_90/demanda_alta/seed_157300/ab_summary.csv","data/runs/netconvert_90/demanda_alta/seed_157300/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_alta/seed_157300/incomplete_trips_B.csv"
"netconvert_90","demanda_alta","214181","misleading_improvement",false,-65.06211180124224,-9.69263795513546,1932,675,"data/runs/netconvert_90/demanda_alta/seed_214181/ab_report.json","data/runs/netconvert_90/demanda_alta/seed_214181/ab_summary.csv","data/runs/netconvert_90/demanda_alta/seed_214181/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_alta/seed_214181/incomplete_trips_B.csv"
"netconvert_90","demanda_alta","281772","improvement",true,24.713242961418143,-2.151895515683665,1918,2392,"data/runs/netconvert_90/demanda_alta/seed_281772/ab_report.json","data/runs/netconvert_90/demanda_alta/seed_281772/ab_summary.csv","data/runs/netconvert_90/demanda_alta/seed_281772/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_alta/seed_281772/incomplete_trips_B.csv"
"netconvert_90","demanda_alta","372292","misleading_regression",true,378.71900826446284,8.83627679334847,484,2317,"data/runs/netconvert_90/demanda_alta/seed_372292/ab_report.json","data/runs/netconvert_90/demanda_alta/seed_372292/ab_summary.csv","data/runs/netconvert_90/demanda_alta/seed_372292/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_alta/seed_372292/incomplete_trips_B.csv"
"netconvert_90","demanda_alta","400290","regression",false,-5.928237129485179,-20.009264739943898,1923,1809,"data/runs/netconvert_90/demanda_alta/seed_400290/ab_report.json","data/runs/netconvert_90/demanda_alta/seed_400290/ab_summary.csv","data/runs/netconvert_90/demanda_alta/seed_400290/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_alta/seed_400290/incomplete_trips_B.csv"
"netconvert_90","demanda_alta","423459","misleading_improvement",false,-32.32920925228618,-16.824217602844648,1859,1258,"data/runs/netconvert_90/demanda_alta/seed_423459/ab_report.json","data/runs/netconvert_90/demanda_alta/seed_423459/ab_summary.csv","data/runs/netconvert_90/demanda_alta/seed_423459/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_alta/seed_423459/incomplete_trips_B.csv"
"netconvert_90","demanda_alta","449463","misleading_regression",true,186.15960099750623,24.23616463696624,802,2295,"data/runs/netconvert_90/demanda_alta/seed_449463/ab_report.json","data/runs/netconvert_90/demanda_alta/seed_449463/ab_summary.csv","data/runs/netconvert_90/demanda_alta/seed_449463/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_alta/seed_449463/incomplete_trips_B.csv"
"netconvert_90","demanda_alta","843099","misleading_improvement",false,-53.48967057509771,-18.68614063712833,1791,833,"data/runs/netconvert_90/demanda_alta/seed_843099/ab_report.json","data/runs/netconvert_90/demanda_alta/seed_843099/ab_summary.csv","data/runs/netconvert_90/demanda_alta/seed_843099/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_alta/seed_843099/incomplete_trips_B.csv"
"netconvert_90","demanda_alta","950893","improvement",true,21.19309262166405,-4.679660119512872,1911,2316,"data/runs/netconvert_90/demanda_alta/seed_950893/ab_report.json","data/runs/netconvert_90/demanda_alta/seed_950893/ab_summary.csv","data/runs/netconvert_90/demanda_alta/seed_950893/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_alta/seed_950893/incomplete_trips_B.csv"
"netconvert_90","demanda_alta","974616","misleading_improvement",false,-64.56487754038561,-20.123873017482488,1919,680,"data/runs/netconvert_90/demanda_alta/seed_974616/ab_report.json","data/runs/netconvert_90/demanda_alta/seed_974616/ab_summary.csv","data/runs/netconvert_90/demanda_alta/seed_974616/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_alta/seed_974616/incomplete_trips_B.csv"
"netconvert_90","demanda_baja","157300","misleading_improvement",false,-24.831763122476445,-4.102528521444359,1486,1117,"data/runs/netconvert_90/demanda_baja/seed_157300/ab_report.json","data/runs/netconvert_90/demanda_baja/seed_157300/ab_summary.csv","data/runs/netconvert_90/demanda_baja/seed_157300/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_baja/seed_157300/incomplete_trips_B.csv"
"netconvert_90","demanda_baja","214181","improvement",true,11.133740665308894,39.86273257052139,1473,1637,"data/runs/netconvert_90/demanda_baja/seed_214181/ab_report.json","data/runs/netconvert_90/demanda_baja/seed_214181/ab_summary.csv","data/runs/netconvert_90/demanda_baja/seed_214181/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_baja/seed_214181/incomplete_trips_B.csv"
"netconvert_90","demanda_baja","281772","improvement",true,9.194630872483222,42.061939609377326,1490,1627,"data/runs/netconvert_90/demanda_baja/seed_281772/ab_report.json","data/runs/netconvert_90/demanda_baja/seed_281772/ab_summary.csv","data/runs/netconvert_90/demanda_baja/seed_281772/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_baja/seed_281772/incomplete_trips_B.csv"
"netconvert_90","demanda_baja","372292","misleading_improvement",false,-54.896735509660225,-14.296062295015997,1501,677,"data/runs/netconvert_90/demanda_baja/seed_372292/ab_report.json","data/runs/netconvert_90/demanda_baja/seed_372292/ab_summary.csv","data/runs/netconvert_90/demanda_baja/seed_372292/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_baja/seed_372292/incomplete_trips_B.csv"
"netconvert_90","demanda_baja","400290","improvement",true,12.027027027027028,36.98090056021,1480,1658,"data/runs/netconvert_90/demanda_baja/seed_400290/ab_report.json","data/runs/netconvert_90/demanda_baja/seed_400290/ab_summary.csv","data/runs/netconvert_90/demanda_baja/seed_400290/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_baja/seed_400290/incomplete_trips_B.csv"
